innings,Over,Commentary,active_partnership,reviews,Review_team,Review_batsman,Review_umpire,Review_outcome,Umpires_call,Partnership_broken,match
England 1st innings,5.4,"Pattinson to Roy, no run, edged and safe! Pattinson is troubling Roy and for now the batsman has managed to survive. Fuller and drawing the batsman forward, Roy cannot hold himself as he goes feeling for the ball, but loose hands help him out as the outside edge lands just in front of Smith at second slip",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,5.3,"Pattinson to Roy, no run, shortens the length outside off, Roy has nothing to do with it, left alone",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,5.2,"Pattinson to Roy, no run, good length ball decks in and Roy is hurried into bringing his bat, inside halves the block into the on-side",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,5.1,"Pattinson to Roy, no run, fullish delivery on the fourth stump line, Roy defends with the head on top of the ball",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,4.6,"Pat Cummins to Rory Burns, no run, back of a length angled in, Burns is right behind the line and turns it to mid-wicket",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,4.5,"Pat Cummins to Rory Burns, no run, pitched up around the fourth stump, Burns pushes it back firmly to Cummins",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,4.4,"Pat Cummins to Rory Burns, no run, short of length outside off, Burns lifts his bat and lets it go. Good carry through to Paine",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,4.3,"Pat Cummins to Rory Burns, no run, fuller and close to off, Burns prods forward and defends to mid-off",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,4.2,"Pat Cummins to Rory Burns, no run, dragged back length and immediately beats the outside edge. Short of length angled in and straightened, Burns plays for the incoming angle and is defeated on the outside edge",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,4.1,"Pat Cummins to Rory Burns, FOUR, lovely shot! Cummins is searching for the outside edge and overpitches this full delivery, Burns bends his back knee and opens the bat face to drive it behind square. The outfield has dried out and the ball races away",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,3.6,"Pattinson to Roy, no run, short of length on off, Roy is comfortable sitting back, he offers a straight bat in his defence",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,3.5,"Pattinson to Roy, no run, back of a length around off, Roy hops back and defends it in front of mid-off",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,3.4,"Pattinson to Roy, no run, good length ball that stays a touch low, Roy sees it all the way, adjusts with a crouched stance and blocks it back to Pattinson",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,3.3,"Pattinson to Roy, no run, shortens the length and moving away outside off, Roy thought about it for a second but withdrew his bat in the nick of time",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,3.2,"Pattinson to Roy, FOUR, edged and safe! That bisected third slip and gully perfectly. A fourth slip would have snaffled it up. Full and asking the batsman to drive, Roy does not need a second invitation as he goes hard and the outside edge flies through the slip cordon. Pattinson has his hands on the hip",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,3.1,"Pattinson to Roy, no run, fuller than a good length and outside off, Roy watches it sail past him",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,2.6,"Pat Cummins to Rory Burns, no run, back of a length outside off, Burns lifts his bat and lets it go",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,2.5,"Pat Cummins to Rory Burns, no run, fuller and around off, Burns with a half-cooked stride blocks it into the off-side",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,2.4,"Pat Cummins to Rory Burns, no run, full and outside off, Burns almost squeezes it out to squarish mid-off",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,2.3,"Pat Cummins to Rory Burns, no run, angled in from a fullish length, Burns closes the bat face and turns it to mid-wicket",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,2.2,"Pat Cummins to Rory Burns, no run, on a length and bit of outward movement outside off, Burns waves his bat and lets it through to Paine",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,2.1,"Pat Cummins to Rory Burns, no run, very full delivery outside off, Burns bends forward and pushes it to mid-off",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,1.6,"Pattinson to Roy, 2 runs, 89.7mph, and Roy has a streaky miss. Pattinson keeps it really full on off, sucks Roy into driving and ends up with a big fat inside edge into backward square leg. England survive, only just ..",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,1.5,"Pattinson to Roy, no run, 86.3mph, right behind this one, rolling his wrists on it then to turn it to leg",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,1.4,"Pattinson to Roy, no run, 88.1mph, jags in off the pitch, hurrying past the strange back-footed defence to smash into his tummy",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,1.3,"Pattinson to Roy, FOUR, 89mph, juicy wide overcook. Roy has enough time to lean in, wait on it and drill it on its head through the covers",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,1.2,"Pattinson to Rory Burns, 1 run, 87.1mph, middle-lined, but Burns walks across his stumps and inside-edges his defence through square leg",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,1.1,"Pattinson to Rory Burns, no run, 88.7mph, full, swinging away outside off. Easy leave",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,0.6,"Pat Cummins to Roy, no run, scoots low off a length, having Roy in a hurried crouch as he does his best to keep it out",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,0.5,"Pat Cummins to Roy, no run, now, now. Roy - perhaps still hungover from the last week - has an ungainly big swipe across the line. Yea, obviously, missing",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,0.4,"Pat Cummins to Roy, no run, 88.1mph, full, swinging in, clipped out watchfully",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,0.3,"Pat Cummins to Roy, no run, 88.8mph, pounds the hard good length on off, with Roy rocking forward in the block",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,0.2,"Pat Cummins to Rory Burns, 3 runs, just too straight, slipping onto the legs in fact and Burns whips it firmly in front of square. Mid-wicket gives it the chase, and the effort save one whole run",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
England 1st innings,0.1,"Pat Cummins to Rory Burns, no run, 91mph, pitches it up on off. Burns has a shuffled up defence",1,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,80.4,"Broad to Smith, out Bowled!! It had to end. And it might not be the worst thing for Australia this -- giving them a near ten minute nervy period with a new ball under lights to two nervy-ier openers. But this moment is all about Smith, who runs off with arms aloft .. after playing all around this pretty straight delivery, with the ball sneaking under the slogging bat to leave a mess behind. Also, although it might seem a long time since he had the first four, Broad has his fifth, and his 100th in the Ashes. Smith b Broad 144(219) [4s-16 6s-2]",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,80.3,"Broad to Smith, no run, nails the yorker, with a hint of reverse tailing in in this one. Smith manages to squeeze it straight down, but not single-worthy yet",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,80.2,"Broad to Smith, no run, full, wide, outside off. Smith can't reach out well enough in his attempted third-man-dab",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,80.1,"Broad to Smith, SIX, absolute raw meat this - good length on middle - with Smith doing his usual bit, clearing out his leg, making a lot of room and smoking it away into cow corner",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,79.6,"Woakes to Lyon, no run, slower wide sucker, squirty-poke to point",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,79.5,"Woakes to Lyon, no run, short, and has Lyon flirting with it but safely inside the line",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,79.4,"Woakes to Lyon, FOUR, more of Lyon and his straight drives -- pounces on a half volley to smash it with the fullest of faces",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,79.3,"Woakes to Lyon, no run, tightens up on off. Blocked back from the crease",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,79.2,"Woakes to Smith, 1 run, quickly opens up his bat face and squirts it to third man's right. Smith always wanted the second, but he slips while turning back for the second. Ahh, his spikes are no ally",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,79.1,"Woakes to Smith, no run, shapes up to slog big .. but it sneaks under, and off-stump's an inch away",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,78.6,"Broad to Lyon, no run, leans forward, pushing it through the line, bat-pad stuck to cover",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,78.5,"Broad to Lyon, no run, stern, really stern in the block",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,78.4,"Broad to Smith, 1 run, moves away to leg, but then gets tied up for room as he jabs it out",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,78.3,"Broad to Smith, FOUR, real wind up heave this .. walking across his stumps this time, using the leg-line to swipe it away, and fine leg makes a mess, running and diving all over it",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,78.2,"Broad to Smith, no run, 74.5mph, spots Smith jumping away from his stumps and follows him smartly to cramp out the room. An adjusted knock away off the tummy to leg",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,78.1,"Broad to Smith, no run, nipping in off the pitch, hurrying Smith into his from-the-crease defence",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,77.6,"Woakes to Lyon, no run, 85mph, good length on off. Easy, easy block",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,77.5,"Woakes to Smith, 1 run, 72.7mph, floated really full outside off. Another easy single given out, with extra cover in the deep and Smith easily driving it out to him",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,77.4,"Woakes to Smith, no run, 79.8mph, bouncer. Smith will do this all day, duck and leave",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,77.3,"Woakes to Smith, no run, 68.4mph, slower cutter on leg-stump. Smith gives himself room, only just digging it out",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,77.2,"Woakes to Smith, no run, 70.4mph, another leg-cutter of sorts. Smith does a similar reaching forward pushy defence",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,77.1,"Woakes to Smith, no run, 70.7mph, slower knuckle ball. Smith pushes it out",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,76.6,"Broad to Lyon, FOUR, 84.7mph, there are wounds, and Lyon's got a truckload of salt. He gets an overcook and then squirts his forward drive uppishly and straight down the ground",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,76.5,"Broad to Lyon, no run, 86.5mph, top of off, Lyon presses forward, firmly in the block",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,76.4,"Broad to Lyon, no run, 83.4mph, full, but way outside off. Wasted. Left",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,76.3,"Broad to Smith, 1 run, arches backwards, guiding the width down to third man. Finally, something different now for England to work around with ..",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,76.2,"Broad to Smith, no run, back of a length outside off, stabbed away to somebody in and around cover",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,76.1,"Broad to Smith, FOUR, okay, carnage^carnage. He's toying around with the field, shuffling well inside the line and then mowing it away behind square. There's a motionless deep square leg, there's a motionless fine leg",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,75.6,"Woakes to Smith, 1 run, 83.8mph, feeds the pads, Smith whips uppishly, but on the bounce to fine leg",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,75.5,"Woakes to Smith, no run, 69.5mph, the slower cutter dug into the pitch. Smith waits on it for a while, but is still early into his shot as he jabs it out",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,75.4,"Woakes to Smith, FOUR, cow corner stays empty, and Smith stays slogging. He walks across, settles beside the line and then has a flat-batted hack, splitting deep mid-wicket and long-on perfectly",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,75.3,"Woakes to Smith, FOUR .. and 250 is breached. Just like that. Smith has switched modes, unleashing that inner beast to slog a few, this one over mid-on",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,75.2,"Woakes to Lyon, leg byes, 1 run, 85.5mph, slips into the thighs, and thuds off it past the glance, fine leg",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,75.1,"Woakes to Lyon, no run, 82.4mph, a gentle warm up floater outside off. Lyon isn't falling for it though, leaving it through and through",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
Australia 1st innings,74.6,"Broad to Smith, no run, moves away and tries a cheeky square steer, but ends up getting cramped up for room, miscuing it tamely towards cover. He's not all that good, even he has to surrender his strike",10,,,,,,,,"ENG vs AUS, 1st Test, The Ashes 2019"
